Pagina;Extenso;Submit;Acessos;Data;Mes;Ano
/adversario;20240524;11;16;24/05/2024;5;2024
/adversario;20240525;11;11;25/05/2024;5;2024
/adversario;20240520;10;12;20/05/2024;5;2024
/campeonato;20240522;10;14;22/05/2024;5;2024
/campeonato;20240523;10;12;23/05/2024;5;2024
/tecnico;20240523;10;17;23/05/2024;5;2024
/tecnico;20240522;9;10;22/05/2024;5;2024
/adversario;20240523;8;10;23/05/2024;5;2024
/arbitro;20240522;7;6;22/05/2024;5;2024
/campeonato;20240520;7;9;20/05/2024;5;2024
/arbitro;20240521;6;9;21/05/2024;5;2024
/arbitro;20240525;5;6;25/05/2024;5;2024
/campeonato;20240525;5;6;25/05/2024;5;2024
/estadio;20240520;5;5;20/05/2024;5;2024
/tecnico;20240524;5;6;24/05/2024;5;2024
/estadio;20240521;4;5;21/05/2024;5;2024
/arbitro;20240520;3;5;20/05/2024;5;2024
/campeonato;20240526;3;4;26/05/2024;5;2024
/adversario;20240521;2;5;21/05/2024;5;2024
/arbitro;20240524;2;2;24/05/2024;5;2024
/estadio;20240522;2;2;22/05/2024;5;2024
/arbitro;20240523;1;1;23/05/2024;5;2024
/campeonato;20240521;1;6;21/05/2024;5;2024
/estadio;20240523;1;2;23/05/2024;5;2024
/estadio;20240524;1;2;24/05/2024;5;2024
/estadio;20240525;1;1;25/05/2024;5;2024
/tecnico;20240520;1;1;20/05/2024;5;2024
/tecnico;20240526;1;4;26/05/2024;5;2024
/tecnico;20240525;0;3;25/05/2024;5;2024
/campeonato;20240531;63;63;31/05/2024;5;2024
/jogador;20240601;33;39;01/06/2024;6;2024
/adversario;20240531;24;29;31/05/2024;5;2024
/jogador;20240530;23;34;30/05/2024;5;2024
/jogador;20240527;22;38;27/05/2024;5;2024
/jogador;20240531;19;40;31/05/2024;5;2024
/jogador;20240528;16;31;28/05/2024;5;2024
/adversario;20240601;15;17;01/06/2024;6;2024
/campeonato;20240528;14;18;28/05/2024;5;2024
/adversario;20240602;13;19;02/06/2024;6;2024
/jogador;20240529;13;25;29/05/2024;5;2024
/jogador;20240602;13;20;02/06/2024;6;2024
/campeonato;20240529;12;14;29/05/2024;5;2024
/adversario;20240529;11;13;29/05/2024;5;2024
/adversario;20240527;10;13;27/05/2024;5;2024
/arbitro;20240529;10;11;29/05/2024;5;2024
/campeonato;20240527;10;12;27/05/2024;5;2024
/tecnico;20240529;10;10;29/05/2024;5;2024
/adversario;20240528;9;11;28/05/2024;5;2024
/adversario;20240530;9;10;30/05/2024;5;2024
/tecnico;20240527;9;11;27/05/2024;5;2024
/campeonato;20240530;8;10;30/05/2024;5;2024
/tecnico;20240601;7;9;01/06/2024;6;2024
/campeonato;20240602;6;8;02/06/2024;6;2024
/estadio;20240529;6;8;29/05/2024;5;2024
/tecnico;20240530;5;6;30/05/2024;5;2024
/arbitro;20240601;4;7;01/06/2024;6;2024
/arbitro;20240530;3;6;30/05/2024;5;2024
/arbitro;20240531;3;3;31/05/2024;5;2024
/campeonato;20240601;3;6;01/06/2024;6;2024
/tecnico;20240531;3;3;31/05/2024;5;2024
/arbitro;20240527;2;2;27/05/2024;5;2024
/arbitro;20240528;2;2;28/05/2024;5;2024
/estadio;20240530;2;3;30/05/2024;5;2024
/tecnico;20240528;2;3;28/05/2024;5;2024
/tecnico;20240602;2;5;02/06/2024;6;2024
/estadio;20240527;1;2;27/05/2024;5;2024
/estadio;20240528;1;2;28/05/2024;5;2024
/estadio;20240531;1;2;31/05/2024;5;2024
/jogador;20240606;62;77;06/06/2024;6;2024
/jogador;20240608;58;65;08/06/2024;6;2024
/jogador;20240607;48;54;07/06/2024;6;2024
/jogador;20240609;39;41;09/06/2024;6;2024
/jogador;20240604;30;41;04/06/2024;6;2024
/adversario;20240603;28;31;03/06/2024;6;2024
/adversario;20240604;25;28;04/06/2024;6;2024
/jogador;20240605;22;27;05/06/2024;6;2024
/adversario;20240608;19;22;08/06/2024;6;2024
/adversario;20240609;16;18;09/06/2024;6;2024
/adversario;20240605;15;17;05/06/2024;6;2024
/jogador;20240603;13;25;03/06/2024;6;2024
/campeonato;20240605;10;10;05/06/2024;6;2024
/tecnico;20240604;10;13;04/06/2024;6;2024
/tecnico;20240606;10;12;06/06/2024;6;2024
/campeonato;20240604;8;11;04/06/2024;6;2024
/campeonato;20240609;8;10;09/06/2024;6;2024
/estadio;20240604;7;9;04/06/2024;6;2024
/estadio;20240605;7;8;05/06/2024;6;2024
/adversario;20240606;6;14;06/06/2024;6;2024
/adversario;20240607;6;9;07/06/2024;6;2024
/campeonato;20240603;6;8;03/06/2024;6;2024
/campeonato;20240606;6;10;06/06/2024;6;2024
/arbitro;20240604;5;7;04/06/2024;6;2024
/campeonato;20240607;4;9;07/06/2024;6;2024
/tecnico;20240603;4;5;03/06/2024;6;2024
/arbitro;20240605;3;3;05/06/2024;6;2024
/arbitro;20240606;3;3;06/06/2024;6;2024
/arbitro;20240609;3;4;09/06/2024;6;2024
/tecnico;20240607;3;4;07/06/2024;6;2024
/arbitro;20240608;2;2;08/06/2024;6;2024
/campeonato;20240608;2;6;08/06/2024;6;2024
/estadio;20240606;2;3;06/06/2024;6;2024
/estadio;20240608;2;3;08/06/2024;6;2024
/tecnico;20240605;2;2;05/06/2024;6;2024
/tecnico;20240609;2;3;09/06/2024;6;2024
/arbitro;20240603;1;1;03/06/2024;6;2024
/estadio;20240603;1;3;03/06/2024;6;2024
/estadio;20240607;1;2;07/06/2024;6;2024
/estadio;20240609;1;2;09/06/2024;6;2024
/arbitro;20240607;0;1;07/06/2024;6;2024
/adversario;20240611;50;55;11/06/2024;6;2024
/jogador;20240615;32;38;15/06/2024;6;2024
/adversario;20240610;31;32;10/06/2024;6;2024
/jogador;20240614;28;32;14/06/2024;6;2024
/jogador;20240611;24;33;11/06/2024;6;2024
/jogador;20240613;24;33;13/06/2024;6;2024
/adversario;20240612;23;24;12/06/2024;6;2024
/adversario;20240613;16;17;13/06/2024;6;2024
/adversario;20240614;15;18;14/06/2024;6;2024
/jogador;20240612;15;30;12/06/2024;6;2024
/jogador;20240616;12;13;16/06/2024;6;2024
/jogador;20240610;11;21;10/06/2024;6;2024
/campeonato;20240612;9;10;12/06/2024;6;2024
/adversario;20240615;8;9;15/06/2024;6;2024
/estadio;20240614;8;8;14/06/2024;6;2024
/arbitro;20240611;7;7;11/06/2024;6;2024
/campeonato;20240610;6;10;10/06/2024;6;2024
/campeonato;20240615;6;8;15/06/2024;6;2024
/adversario;20240616;5;6;16/06/2024;6;2024
/arbitro;20240610;5;7;10/06/2024;6;2024
/campeonato;20240616;5;4;16/06/2024;6;2024
/tecnico;20240614;5;5;14/06/2024;6;2024
/campeonato;20240614;4;6;14/06/2024;6;2024
/arbitro;20240614;3;6;14/06/2024;6;2024
/campeonato;20240611;3;5;11/06/2024;6;2024
/estadio;20240612;3;3;12/06/2024;6;2024
/estadio;20240611;2;3;11/06/2024;6;2024
/tecnico;20240611;2;4;11/06/2024;6;2024
/arbitro;20240615;1;4;15/06/2024;6;2024
/campeonato;20240613;1;1;13/06/2024;6;2024
/estadio;20240615;1;2;15/06/2024;6;2024
/estadio;20240616;1;1;16/06/2024;6;2024
/tecnico;20240612;1;3;12/06/2024;6;2024
/tecnico;20240613;1;3;13/06/2024;6;2024
/arbitro;20240613;0;2;13/06/2024;6;2024
/tecnico;20240615;0;1;15/06/2024;6;2024
/jogador;20240619;20;28;19/06/2024;6;2024
/jogador;20240622;19;22;22/06/2024;6;2024
/jogador;20240620;18;28;20/06/2024;6;2024
/jogador;20240621;17;21;21/06/2024;6;2024
/jogador;20240623;16;22;23/06/2024;6;2024
/campeonato;20240620;13;15;20/06/2024;6;2024
/adversario;20240617;12;13;17/06/2024;6;2024
/adversario;20240618;12;16;18/06/2024;6;2024
/adversario;20240619;11;12;19/06/2024;6;2024
/adversario;20240620;9;12;20/06/2024;6;2024
/adversario;20240622;9;10;22/06/2024;6;2024
/jogador;20240617;9;15;17/06/2024;6;2024
/campeonato;20240621;7;7;21/06/2024;6;2024
/estadio;20240618;7;7;18/06/2024;6;2024
/jogador;20240618;7;11;18/06/2024;6;2024
/campeonato;20240619;6;8;19/06/2024;6;2024
/campeonato;20240622;6;7;22/06/2024;6;2024
/arbitro;20240619;5;5;19/06/2024;6;2024
/estadio;20240621;5;9;21/06/2024;6;2024
/tecnico;20240620;5;6;20/06/2024;6;2024
/tecnico;20240621;5;15;21/06/2024;6;2024
/adversario;20240621;4;8;21/06/2024;6;2024
/adversario;20240623;4;5;23/06/2024;6;2024
/arbitro;20240623;4;6;23/06/2024;6;2024
/tecnico;20240619;4;5;19/06/2024;6;2024
/tecnico;20240623;4;5;23/06/2024;6;2024
/campeonato;20240617;3;4;17/06/2024;6;2024
/campeonato;20240623;3;4;23/06/2024;6;2024
/tecnico;20240622;3;5;22/06/2024;6;2024
/arbitro;20240617;2;4;17/06/2024;6;2024
/arbitro;20240618;2;5;18/06/2024;6;2024
/arbitro;20240621;2;6;21/06/2024;6;2024
/arbitro;20240622;2;8;22/06/2024;6;2024
/campeonato;20240618;2;2;18/06/2024;6;2024
/estadio;20240617;2;3;17/06/2024;6;2024
/estadio;20240623;2;2;23/06/2024;6;2024
/estadio;20240619;1;1;19/06/2024;6;2024
/tecnico;20240617;1;1;17/06/2024;6;2024
/tecnico;20240618;1;2;18/06/2024;6;2024
/arbitro;20240620;0;1;20/06/2024;6;2024
/tecnico;20240624;43;52;24/06/2024;6;2024
/tecnico;20240626;30;34;26/06/2024;6;2024
/jogador;20240630;22;32;30/06/2024;6;2024
/jogador;20240625;20;27;25/06/2024;6;2024
/adversario;20240627;19;21;27/06/2024;6;2024
/adversario;20240624;17;21;24/06/2024;6;2024
/tecnico;20240627;17;22;27/06/2024;6;2024
/campeonato;20240625;16;20;25/06/2024;6;2024
/tecnico;20240625;16;18;25/06/2024;6;2024
/jogador;20240629;15;23;29/06/2024;6;2024
/jogador;20240626;14;19;26/06/2024;6;2024
/jogador;20240627;14;18;27/06/2024;6;2024
/campeonato;20240624;13;17;24/06/2024;6;2024
/jogador;20240624;12;17;24/06/2024;6;2024
/adversario;20240630;10;11;30/06/2024;6;2024
/jogador;20240628;10;17;28/06/2024;6;2024
/adversario;20240625;9;11;25/06/2024;6;2024
/adversario;20240628;9;10;28/06/2024;6;2024
/adversario;20240626;8;11;26/06/2024;6;2024
/adversario;20240629;8;9;29/06/2024;6;2024
/campeonato;20240629;7;7;29/06/2024;6;2024
/campeonato;20240630;7;13;30/06/2024;6;2024
/campeonato;20240628;6;7;28/06/2024;6;2024
/tecnico;20240630;6;8;30/06/2024;6;2024
/arbitro;20240627;5;5;27/06/2024;6;2024
/campeonato;20240627;5;7;27/06/2024;6;2024
/estadio;20240628;5;5;28/06/2024;6;2024
/arbitro;20240630;4;4;30/06/2024;6;2024
/estadio;20240629;4;4;29/06/2024;6;2024
/estadio;20240630;4;6;30/06/2024;6;2024
/arbitro;20240624;3;3;24/06/2024;6;2024
/arbitro;20240625;3;5;25/06/2024;6;2024
/campeonato;20240626;3;4;26/06/2024;6;2024
/estadio;20240625;3;3;25/06/2024;6;2024
/tecnico;20240629;3;3;29/06/2024;6;2024
/arbitro;20240629;2;8;29/06/2024;6;2024
/estadio;20240627;2;3;27/06/2024;6;2024
/tecnico;20240628;2;2;28/06/2024;6;2024
/arbitro;20240626;1;3;26/06/2024;6;2024
/arbitro;20240628;1;2;28/06/2024;6;2024
/estadio;20240626;1;1;26/06/2024;6;2024
/estadio;20240624;0;1;24/06/2024;6;2024
/jogador;20240702;19;24;02/07/2024;7;2024
/jogador;20240705;18;27;05/07/2024;7;2024
/jogador;20240706;17;19;06/07/2024;7;2024
/jogador;20240701;15;19;01/07/2024;7;2024
/jogador;20240703;15;17;03/07/2024;7;2024
/adversario;20240704;14;15;04/07/2024;7;2024
/jogador;20240704;13;19;04/07/2024;7;2024
/adversario;20240706;11;14;06/07/2024;7;2024
/jogador;20240707;11;23;07/07/2024;7;2024
/adversario;20240703;10;11;03/07/2024;7;2024
/adversario;20240701;9;10;01/07/2024;7;2024
/arbitro;20240704;9;10;04/07/2024;7;2024
/adversario;20240705;7;7;05/07/2024;7;2024
/adversario;20240702;6;10;02/07/2024;7;2024
/campeonato;20240703;6;9;03/07/2024;7;2024
/campeonato;20240704;6;7;04/07/2024;7;2024
/campeonato;20240706;6;6;06/07/2024;7;2024
/adversario;20240707;4;4;07/07/2024;7;2024
/arbitro;20240703;4;5;03/07/2024;7;2024
/campeonato;20240705;4;4;05/07/2024;7;2024
/tecnico;20240702;3;6;02/07/2024;7;2024
/tecnico;20240705;3;3;05/07/2024;7;2024
/arbitro;20240706;2;3;06/07/2024;7;2024
/arbitro;20240707;2;4;07/07/2024;7;2024
/campeonato;20240707;2;3;07/07/2024;7;2024
/estadio;20240704;2;3;04/07/2024;7;2024
/tecnico;20240701;2;4;01/07/2024;7;2024
/tecnico;20240704;2;3;04/07/2024;7;2024
/arbitro;20240701;1;2;01/07/2024;7;2024
/arbitro;20240702;1;2;02/07/2024;7;2024
/campeonato;20240701;1;2;01/07/2024;7;2024
/campeonato;20240702;1;1;02/07/2024;7;2024
/estadio;20240701;1;1;01/07/2024;7;2024
/estadio;20240702;1;1;02/07/2024;7;2024
/estadio;20240703;1;2;03/07/2024;7;2024
/estadio;20240707;1;1;07/07/2024;7;2024
/tecnico;20240706;1;2;06/07/2024;7;2024
/tecnico;20240707;1;2;07/07/2024;7;2024
/arbitro;20240705;0;2;05/07/2024;7;2024
/estadio;20240706;0;1;06/07/2024;7;2024
/jogador;20240714;45;49;14/07/2024;7;2024
/jogador;20240711;35;44;11/07/2024;7;2024
/jogador;20240712;34;44;12/07/2024;7;2024
/jogador;20240709;22;29;09/07/2024;7;2024
/jogador;20240710;22;25;10/07/2024;7;2024
/jogador;20240708;16;30;08/07/2024;7;2024
/jogador;20240713;13;22;13/07/2024;7;2024
/adversario;20240708;9;10;08/07/2024;7;2024
/arbitro;20240709;9;9;09/07/2024;7;2024
/campeonato;20240708;8;9;08/07/2024;7;2024
/campeonato;20240710;8;12;10/07/2024;7;2024
/adversario;20240714;7;7;14/07/2024;7;2024
/campeonato;20240709;6;8;09/07/2024;7;2024
/estadio;20240709;6;8;09/07/2024;7;2024
/tecnico;20240712;6;6;12/07/2024;7;2024
/adversario;20240709;5;5;09/07/2024;7;2024
/adversario;20240710;5;10;10/07/2024;7;2024
/adversario;20240711;4;8;11/07/2024;7;2024
/estadio;20240711;4;5;11/07/2024;7;2024
/adversario;20240712;3;6;12/07/2024;7;2024
/adversario;20240713;3;3;13/07/2024;7;2024
/campeonato;20240711;3;8;11/07/2024;7;2024
/tecnico;20240708;3;4;08/07/2024;7;2024
/arbitro;20240708;2;2;08/07/2024;7;2024
/arbitro;20240710;2;8;10/07/2024;7;2024
/arbitro;20240711;2;3;11/07/2024;7;2024
/arbitro;20240712;2;2;12/07/2024;7;2024
/arbitro;20240714;2;2;14/07/2024;7;2024
/campeonato;20240713;2;3;13/07/2024;7;2024
/estadio;20240708;2;2;08/07/2024;7;2024
/arbitro;20240713;1;1;13/07/2024;7;2024
/campeonato;20240714;1;1;14/07/2024;7;2024
/estadio;20240710;1;1;10/07/2024;7;2024
/estadio;20240714;1;1;14/07/2024;7;2024
/tecnico;20240709;1;3;09/07/2024;7;2024
/tecnico;20240714;1;1;14/07/2024;7;2024
/tecnico;20240710;0;1;10/07/2024;7;2024
/tecnico;20240711;0;1;11/07/2024;7;2024
/tecnico;20240716;49;50;16/07/2024;7;2024
/adversario;20240718;29;35;18/07/2024;7;2024
/jogador;20240721;27;46;21/07/2024;7;2024
/jogador;20240718;20;28;18/07/2024;7;2024
/jogador;20240720;18;22;20/07/2024;7;2024
/jogador;20240716;16;21;16/07/2024;7;2024
/jogador;20240715;13;16;15/07/2024;7;2024
/jogador;20240717;13;15;17/07/2024;7;2024
/arbitro;20240719;11;11;19/07/2024;7;2024
/tecnico;20240720;10;10;20/07/2024;7;2024
/adversario;20240721;9;10;21/07/2024;7;2024
/jogador;20240719;9;15;19/07/2024;7;2024
/arbitro;20240717;8;10;17/07/2024;7;2024
/adversario;20240715;7;10;15/07/2024;7;2024
/arbitro;20240718;7;9;18/07/2024;7;2024
/campeonato;20240718;7;12;18/07/2024;7;2024
/adversario;20240719;6;7;19/07/2024;7;2024
/arbitro;20240721;6;7;21/07/2024;7;2024
/estadio;20240719;6;7;19/07/2024;7;2024
/adversario;20240717;5;7;17/07/2024;7;2024
/adversario;20240720;4;4;20/07/2024;7;2024
/campeonato;20240717;4;6;17/07/2024;7;2024
/campeonato;20240721;4;5;21/07/2024;7;2024
/tecnico;20240717;4;4;17/07/2024;7;2024
/tecnico;20240718;4;6;18/07/2024;7;2024
/arbitro;20240716;3;4;16/07/2024;7;2024
/campeonato;20240719;3;4;19/07/2024;7;2024
/campeonato;20240720;3;5;20/07/2024;7;2024
/adversario;20240716;2;3;16/07/2024;7;2024
/arbitro;20240715;2;2;15/07/2024;7;2024
/arbitro;20240720;2;4;20/07/2024;7;2024
/campeonato;20240715;2;5;15/07/2024;7;2024
/campeonato;20240716;2;3;16/07/2024;7;2024
/estadio;20240718;2;4;18/07/2024;7;2024
/tecnico;20240719;2;2;19/07/2024;7;2024
/estadio;20240716;1;3;16/07/2024;7;2024
/estadio;20240717;1;1;17/07/2024;7;2024
/estadio;20240720;1;1;20/07/2024;7;2024
/tecnico;20240715;1;2;15/07/2024;7;2024
/estadio;20240715;0;1;15/07/2024;7;2024
/adversario;20240725;34;36;25/07/2024;7;2024
/jogador;20240725;32;46;25/07/2024;7;2024
/jogador;20240722;28;42;22/07/2024;7;2024
/jogador;20240724;26;35;24/07/2024;7;2024
/jogador;20240723;25;29;23/07/2024;7;2024
/adversario;20240724;17;18;24/07/2024;7;2024
/jogador;20240727;17;21;27/07/2024;7;2024
/adversario;20240722;16;19;22/07/2024;7;2024
/campeonato;20240724;15;17;24/07/2024;7;2024
/adversario;20240727;13;15;27/07/2024;7;2024
/campeonato;20240723;13;14;23/07/2024;7;2024
/campeonato;20240725;12;17;25/07/2024;7;2024
/jogador;20240726;11;16;26/07/2024;7;2024
/adversario;20240728;10;14;28/07/2024;7;2024
/arbitro;20240722;10;12;22/07/2024;7;2024
/campeonato;20240722;10;10;22/07/2024;7;2024
/campeonato;20240728;9;11;28/07/2024;7;2024
/jogador;20240728;9;20;28/07/2024;7;2024
/tecnico;20240724;9;10;24/07/2024;7;2024
/arbitro;20240724;8;8;24/07/2024;7;2024
/tecnico;20240725;8;11;25/07/2024;7;2024
/arbitro;20240723;7;9;23/07/2024;7;2024
/adversario;20240723;6;8;23/07/2024;7;2024
/adversario;20240726;5;7;26/07/2024;7;2024
/campeonato;20240726;5;6;26/07/2024;7;2024
/arbitro;20240728;3;4;28/07/2024;7;2024
/campeonato;20240727;3;4;27/07/2024;7;2024
/tecnico;20240722;3;3;22/07/2024;7;2024
/arbitro;20240726;2;9;26/07/2024;7;2024
/arbitro;20240725;1;2;25/07/2024;7;2024
/arbitro;20240727;1;4;27/07/2024;7;2024
/estadio;20240723;1;2;23/07/2024;7;2024
/estadio;20240724;1;3;24/07/2024;7;2024
/estadio;20240726;1;1;26/07/2024;7;2024
/estadio;20240727;1;2;27/07/2024;7;2024
/estadio;20240728;1;1;28/07/2024;7;2024
/tecnico;20240723;1;1;23/07/2024;7;2024
/estadio;20240725;0;1;25/07/2024;7;2024
/jogador;20240804;25;35;04/08/2024;08;2024
/adversario;20240804;24;25;04/08/2024;08;2024
/jogador;20240729;24;29;29/07/2024;07;2024
/adversario;20240801;23;28;01/08/2024;08;2024
/arbitro;20240802;21;22;02/08/2024;08;2024
/adversario;20240729;20;20;29/07/2024;07;2024
/jogador;20240801;19;23;01/08/2024;08;2024
/jogador;20240731;18;26;31/07/2024;07;2024
/jogador;20240803;16;21;03/08/2024;08;2024
/jogador;20240730;14;26;30/07/2024;07;2024
/adversario;20240802;13;14;02/08/2024;08;2024
/campeonato;20240801;12;14;01/08/2024;08;2024
/jogador;20240802;12;17;02/08/2024;08;2024
/adversario;20240803;11;13;03/08/2024;08;2024
/arbitro;20240801;10;12;01/08/2024;08;2024
/campeonato;20240803;10;11;03/08/2024;08;2024
/adversario;20240730;8;11;30/07/2024;07;2024
/adversario;20240731;7;8;31/07/2024;07;2024
/campeonato;20240731;7;8;31/07/2024;07;2024
/arbitro;20240729;6;6;29/07/2024;07;2024
/campeonato;20240729;6;9;29/07/2024;07;2024
/campeonato;20240804;6;9;04/08/2024;08;2024
/tecnico;20240729;5;5;29/07/2024;07;2024
/campeonato;20240730;4;5;30/07/2024;07;2024
/arbitro;20240803;3;4;03/08/2024;08;2024
/arbitro;20240804;3;4;04/08/2024;08;2024
/tecnico;20240804;3;4;04/08/2024;08;2024
/estadio;20240730;2;2;30/07/2024;07;2024
/estadio;20240801;2;2;01/08/2024;08;2024
/estadio;20240802;2;2;02/08/2024;08;2024
/tecnico;20240802;2;4;02/08/2024;08;2024
/tecnico;20240803;2;3;03/08/2024;08;2024
/arbitro;20240731;1;2;31/07/2024;07;2024
/campeonato;20240802;1;1;02/08/2024;08;2024
/estadio;20240729;1;1;29/07/2024;07;2024
/estadio;20240731;1;1;31/07/2024;07;2024
/estadio;20240803;1;1;03/08/2024;08;2024
/tecnico;20240730;1;2;30/07/2024;07;2024
/tecnico;20240801;1;2;01/08/2024;08;2024
/tecnico;20240731;0;3;31/07/2024;07;2024
